text,label
Water stagnation around drains,water_logging
Rain water blocking road access,water_logging
Flooded neighborhood road,water_logging
Water pooling after heavy rain,water_logging
Rain water collected near houses,water_logging
Flooding near market area,water_logging
Water stagnation near footpath,water_logging
Road flooded with muddy water,water_logging
Rain water stuck due to blockage,water_logging
Flooded residential streets,water_logging
Water accumulation causing mosquitoes,water_logging
Rain water stagnation creating health risk,water_logging
Water logged street today,water_logging
Flooded street corner,water_logging
Rain water overflow near drains,water_logging
Road water accumulation issue,water_logging
Flooding problem in locality,water_logging
Water stagnation after rainfall,water_logging
Rain water logging issue,water_logging
Flooded service road,water_logging
Water logging around drainage pits,water_logging
Rain water not clearing from road,water_logging
Flooded colony road,water_logging
Water accumulation causing traffic issues,water_logging
Rain water flooding houses,water_logging
Water stagnation spreading bad smell,water_logging
Flooded narrow street,water_logging
Water pooling in residential area,water_logging
Rain water clogging road,water_logging
Flooding near junction,water_logging
Water stagnation near roadside drains,water_logging
Rain water logging complaint,water_logging
Flooded street affecting vehicles,water_logging
Water accumulation near sidewalk,water_logging
Rain water trapped for days,water_logging
Flooded area near homes,water_logging
Water stagnation around society,water_logging
Rain water logging making road slippery,water_logging
Flooded commercial road,water_logging
Water pooling causing inconvenience,water_logging
Rain water stagnation near gate,water_logging
Flooded road after downpour,water_logging
Water logging problem recurring,water_logging
Rain water overflow blocking street,water_logging
Flooded lane due to rain,water_logging
Water stagnation in low area,water_logging
Rain water accumulation on uneven road,water_logging
Flooded street after storm,water_logging
Water logging near bus stop,water_logging
Rain water stagnation at crossing,water_logging
Flooded road creating mess,water_logging
Water pooling near shops,water_logging
Rain water logging near houses,water_logging
Flooded internal lane,water_logging
Water accumulation on service lane,water_logging
Rain water not draining properly,water_logging
Flooded street area,water_logging
Water stagnation around residential block,water_logging
Rain water overflow problem,water_logging
Flooded road with dirty water,water_logging
Water pooling after rainfall,water_logging
Rain water stagnation near society entrance,water_logging
Flooded street due to drainage failure,water_logging
Water accumulation near corner,water_logging
Rain water logging affecting daily life,water_logging
Flooded road causing inconvenience,water_logging
Water stagnation near open drains,water_logging
Rain water flooding street badly,water_logging
Flooded residential road,water_logging
Water pooling around drainage covers,water_logging
Rain water accumulation near crossing,water_logging
Flooded street blocking movement,water_logging
Water stagnation causing foul smell,water_logging
Rain water logging after storm,water_logging
Flooded street remains uncleared,water_logging
Water pooling in front of houses,water_logging
Rain water stagnation across locality,water_logging
Flooded road creating health hazards,water_logging
Water accumulation problem persists,water_logging
Rain water logging making travel difficult,water_logging
Flooded road needs urgent attention,water_logging
Water has accumulated on the road after rain,water_logging
The street is flooded and vehicles cannot pass,water_logging
Rainwater is standing near my house entrance,water_logging
The road is filled with stagnant rainwater,water_logging
Water logging on main road causing traffic issues,water_logging
There is heavy water accumulation on the street,water_logging
The area is flooded due to rainwater,water_logging
Rainwater has not drained from the road,water_logging
Water is collected near the drainage opening,water_logging
The street is submerged in water after rainfall,water_logging
Standing water on the road for two days,water_logging
Rainwater has blocked the road completely,water_logging
Water logging problem near the market road,water_logging
Flooded street making it hard to walk,water_logging
Water accumulation causing inconvenience to residents,water_logging
The road is full of muddy water,water_logging
Rainwater is stagnating near the bus stop,water_logging
Water logging in residential street,water_logging
Flooded road after continuous rain,water_logging
Large puddles of water on the road,water_logging
Water is not draining from the road surface,water_logging
After last night's rain the entire lane is underwater,water_logging
Rain has caused water to pool across the roadway,water_logging
The street looks like a small pond after rain,water_logging
Water has spread across the road making it slippery,water_logging
Drainage failure has led to water logging in the area,water_logging
Rainwater overflowed and flooded the street,water_logging
The road surface is invisible due to standing water,water_logging
Water stagnation is causing bad smell on the road,water_logging
Rainwater has collected unevenly across the street,water_logging
Flooded patch of road near the junction,water_logging
The lane remains waterlogged even after rain stopped,water_logging
Water accumulation is damaging the road surface,water_logging
Roadside water pooling due to blocked drains,water_logging
Rainwater has formed deep puddles on the road,water_logging
Waterlogged street affecting daily commuters,water_logging
The entire stretch of road is filled with rainwater,water_logging
Water logging observed near the residential block,water_logging
Rainwater stagnation near shops and houses,water_logging
Road water accumulation after heavy downpour,water_logging
Street flooding causing vehicles to slow down,water_logging
Rainwater pooling near footpath area,water_logging
Road still flooded even though it rained yesterday only,water_logging
Too much water on road cant even see potholes,water_logging
Whole area full of water looks like lake now,water_logging
Water standing here for days no drainage working,water_logging
After rain road becomes swimming pool every time,water_logging
Cant walk properly water everywhere on street,water_logging
Kids splashing water on road because its flooded,water_logging
Rain stops but water stays same for long time,water_logging
Waterlogging issue again after small rain,water_logging
Vehicles creating waves due to water on road,water_logging
Shoes getting wet because water filled street,water_logging
Road flooded and muddy water entering houses,water_logging
Stagnant water attracting mosquitoes on road,water_logging
Rainwater blocking access to homes,water_logging
Flooded road corner near apartment gate,water_logging
Water logged street causing traffic jam,water_logging
Rainwater mixed with sewage on road,water_logging
Water accumulation due to broken drainage,water_logging
Water still present since last week rain,water_logging
Street underwater no proper drainage system,water_logging
Every rain leads to water logging here,water_logging
Cracks have appeared on the concrete wall,damaged_concrete_structure
The concrete pillar is damaged and unsafe,damaged_concrete_structure
Broken concrete slab on the roadside,damaged_concrete_structure
Concrete structure near the road is cracked,damaged_concrete_structure
The bridge concrete has visible damage,damaged_concrete_structure
Concrete ceiling has started breaking,damaged_concrete_structure
Large cracks seen on the concrete building,damaged_concrete_structure
Concrete support column is broken,damaged_concrete_structure
Damaged concrete wall near the street,damaged_concrete_structure
Concrete structure has collapsed partially,damaged_concrete_structure
The concrete pavement is broken,damaged_concrete_structure
Concrete stairs are damaged and unsafe,damaged_concrete_structure
Concrete beam shows severe cracks,damaged_concrete_structure
Broken concrete boundary wall,damaged_concrete_structure
Concrete road divider is damaged,damaged_concrete_structure
Concrete structure damaged due to age,damaged_concrete_structure
Concrete slab near drain has collapsed,damaged_concrete_structure
Damaged concrete floor in public area,damaged_concrete_structure
Concrete structure has visible fractures,damaged_concrete_structure
Concrete footpath is broken,damaged_concrete_structure
Concrete wall leaning due to damage,damaged_concrete_structure
Concrete structure damaged after rain,damaged_concrete_structure
Broken concrete platform near bus stop,damaged_concrete_structure
Concrete bridge support has cracks,damaged_concrete_structure
Concrete ceiling falling pieces,damaged_concrete_structure
Damaged concrete railing,damaged_concrete_structure
Concrete structure weakened and unsafe,damaged_concrete_structure
Concrete block has broken off,damaged_concrete_structure
Concrete structure damaged by impact,damaged_concrete_structure
Cracked concrete structure near house,damaged_concrete_structure
Concrete building exterior is damaged,damaged_concrete_structure
Concrete pillar base is broken,damaged_concrete_structure
Damaged concrete shed,damaged_concrete_structure
Concrete structure requires repair,damaged_concrete_structure
Concrete roof has cracks,damaged_concrete_structure
Broken concrete drain cover,damaged_concrete_structure
Concrete structure damaged near school,damaged_concrete_structure
Concrete wall has fallen partially,damaged_concrete_structure
Damaged concrete overpass support,damaged_concrete_structure
Concrete structure broken due to erosion,damaged_concrete_structure
Concrete steps are cracked badly,damaged_concrete_structure
Concrete boundary structure damaged,damaged_concrete_structure
Concrete structure unsafe for public,damaged_concrete_structure
Concrete floor slab damaged,damaged_concrete_structure
Concrete structure collapsing slowly,damaged_concrete_structure
Concrete support beam cracked,damaged_concrete_structure
Concrete structure damaged by weather,damaged_concrete_structure
Concrete platform has broken edges,damaged_concrete_structure
Concrete wall damaged after construction work,damaged_concrete_structure
Concrete near the building entrance is cracking badly,damaged_concrete_structure
Chunks of concrete have fallen from the structure,damaged_concrete_structure
Concrete support looks weakened and dangerous,damaged_concrete_structure
The concrete surface is crumbling,damaged_concrete_structure
Structural concrete damage visible on the bridge,damaged_concrete_structure
Concrete wall is breaking apart,damaged_concrete_structure
The concrete base has eroded over time,damaged_concrete_structure
Concrete structure damaged due to water seepage,damaged_concrete_structure
Cracks spreading across concrete columns,damaged_concrete_structure
Concrete flooring has collapsed in parts,damaged_concrete_structure
Concrete beams show stress fractures,damaged_concrete_structure
Damaged concrete infrastructure near road,damaged_concrete_structure
Concrete structure compromised due to heavy load,damaged_concrete_structure
Concrete wall has deep fractures,damaged_concrete_structure
Pieces of concrete lying on the ground,damaged_concrete_structure
Concrete ceiling damage posing risk,damaged_concrete_structure
Concrete structure damaged by vibration,damaged_concrete_structure
Concrete facade peeling and cracking,damaged_concrete_structure
Concrete support damaged by rusted steel inside,damaged_concrete_structure
Concrete structure deteriorating rapidly,damaged_concrete_structure
Concrete parapet wall damaged,damaged_concrete_structure
Concrete structure showing signs of collapse,damaged_concrete_structure
Concrete slab has sunk unevenly,damaged_concrete_structure
Concrete foundation is cracked,damaged_concrete_structure
Concrete structure damaged near drainage area,damaged_concrete_structure
Concrete retaining wall damaged,damaged_concrete_structure
Concrete structure broken during accident,damaged_concrete_structure
Concrete roof slab cracking visibly,damaged_concrete_structure
Concrete construction damaged due to poor quality,damaged_concrete_structure
Concrete structural damage near flyover,damaged_concrete_structure
Concrete blocks loosened from structure,damaged_concrete_structure
Concrete structure has hollow sound and cracks,damaged_concrete_structure
Concrete wall cracked from top to bottom,damaged_concrete_structure
Concrete structural integrity compromised,damaged_concrete_structure
Concrete structure damaged by tree roots,damaged_concrete_structure
Concrete surface peeling off layer by layer,damaged_concrete_structure
Concrete structure unsafe during rain,damaged_concrete_structure
Concrete damage exposing internal steel rods,damaged_concrete_structure
Concrete support damaged near footpath,damaged_concrete_structure
Concrete structure damaged due to aging,damaged_concrete_structure
Concrete barrier broken on roadside,damaged_concrete_structure
Concrete structure damage increasing daily,damaged_concrete_structure
Concrete slab fractured completely,damaged_concrete_structure
Concrete structure damaged near parking area,damaged_concrete_structure
Concrete cracks widening over time,damaged_concrete_structure
Concrete structure damaged by heavy vehicle impact,damaged_concrete_structure
Concrete wall collapsed partially overnight,damaged_concrete_structure
Concrete damage causing safety concern,damaged_concrete_structure
Concrete structure requires urgent repair,damaged_concrete_structure
Concrete breaking and falling suddenly,damaged_concrete_structure
Whole concrete structure looks weak now,damaged_concrete_structure
Concrete wall cracked badly after rain,damaged_concrete_structure
Concrete pieces falling on road,damaged_concrete_structure
Structure shaking because concrete is damaged,damaged_concrete_structure
Concrete cracking noise heard at night,damaged_concrete_structure
Old concrete structure breaking slowly,damaged_concrete_structure
Concrete damage spreading fast,damaged_concrete_structure
Concrete wall might collapse anytime,damaged_concrete_structure
Concrete structure damaged long time ago not fixed,damaged_concrete_structure
Concrete building unsafe for people,damaged_concrete_structure
Concrete slab broke suddenly,damaged_concrete_structure
Concrete roof leaking and cracking,damaged_concrete_structure
Concrete damage exposing rusted iron rods,damaged_concrete_structure
Concrete structure bending slightly,damaged_concrete_structure
Concrete damaged area cordoned off,damaged_concrete_structure
Concrete breaking due to heavy rain,damaged_concrete_structure
Concrete structure damaged by vibration from traffic,damaged_concrete_structure
Concrete wall cracked unevenly,damaged_concrete_structure
Concrete block came loose and fell,damaged_concrete_structure
Concrete cracks getting bigger every day,damaged_concrete_structure
Concrete damage ignored for months,damaged_concrete_structure
Concrete structure damaged near residential area,damaged_concrete_structure
Concrete damage causing fear among residents,damaged_concrete_structure
Concrete building looks unsafe now,damaged_concrete_structure
Concrete structure damaged after storm,damaged_concrete_structure
Concrete surface breaking into powder,damaged_concrete_structure
Concrete damage making place unusable,damaged_concrete_structure
Concrete structure cracked from base,damaged_concrete_structure
Concrete slab hanging dangerously,damaged_concrete_structure
Concrete damage due to poor drainage,damaged_concrete_structure
Concrete structure has visible gaps,damaged_concrete_structure
Concrete damage worsening after each rain,damaged_concrete_structure
Concrete wall damaged by impact,damaged_concrete_structure
Concrete structure not stable anymore,damaged_concrete_structure
Concrete damage seen after earthquake tremor,damaged_concrete_structure
Concrete roof edge broken,damaged_concrete_structure
Concrete damage near staircase,damaged_concrete_structure
Concrete structure damaged in public area,damaged_concrete_structure
Concrete wall leaning outward,damaged_concrete_structure
Concrete damage causing blockage,damaged_concrete_structure
Concrete structure breaking layer by layer,damaged_concrete_structure
Concrete slab cracked fully,damaged_concrete_structure
Concrete damage creating dust,damaged_concrete_structure
Concrete structure damaged badly needs attention,damaged_concrete_structure
Concrete wall fractured irregularly,damaged_concrete_structure
Concrete damage making area unsafe,damaged_concrete_structure
Concrete structure damaged after construction nearby,damaged_concrete_structure
Concrete collapse risk visible,damaged_concrete_structure
Concrete structure beyond repair,damaged_concrete_structure
Electric pole is damaged and leaning,damaged_electric_poles
Broken electric pole near the road,damaged_electric_poles
Electric pole has cracks and is unsafe,damaged_electric_poles
Damaged electric pole after accident,damaged_electric_poles
Electric pole tilted dangerously,damaged_electric_poles
Electric pole broken at the base,damaged_electric_poles
Damaged electric pole near houses,damaged_electric_poles
Electric pole has visible damage,damaged_electric_poles
Electric pole partially fallen,damaged_electric_poles
Damaged electric pole on roadside,damaged_electric_poles
Electric pole cracked and unstable,damaged_electric_poles
Electric pole damaged due to storm,damaged_electric_poles
Electric pole leaning towards road,damaged_electric_poles
Electric pole damaged near school,damaged_electric_poles
Electric pole broken and unsafe,damaged_electric_poles
Electric pole damaged by vehicle hit,damaged_electric_poles
Electric pole has broken concrete base,damaged_electric_poles
Electric pole damaged near footpath,damaged_electric_poles
Electric pole cracked vertically,damaged_electric_poles
Electric pole damaged and may fall,damaged_electric_poles
Electric pole tilted after rain,damaged_electric_poles
Electric pole damaged in residential area,damaged_electric_poles
Electric pole broken near junction,damaged_electric_poles
Electric pole damaged due to erosion,damaged_electric_poles
Electric pole unstable and shaking,damaged_electric_poles
Electric pole damaged near market,damaged_electric_poles
Electric pole cracked and weak,damaged_electric_poles
Electric pole damaged on highway,damaged_electric_poles
Electric pole leaning dangerously low,damaged_electric_poles
Electric pole damaged at foundation,damaged_electric_poles
Electric pole broken near bus stop,damaged_electric_poles
Electric pole damaged by heavy wind,damaged_electric_poles
Electric pole unsafe for pedestrians,damaged_electric_poles
Electric pole damaged and bending,damaged_electric_poles
Electric pole cracked near ground,damaged_electric_poles
Electric pole damaged near park,damaged_electric_poles
Electric pole broken and tilted,damaged_electric_poles
Electric pole damaged near crossing,damaged_electric_poles
Electric pole showing severe damage,damaged_electric_poles
Electric pole damaged due to age,damaged_electric_poles
Electric pole unstable after storm,damaged_electric_poles
Electric pole damaged near building,damaged_electric_poles
Electric pole cracked and leaning,damaged_electric_poles
Electric pole damaged near shops,damaged_electric_poles
Electric pole broken from bottom,damaged_electric_poles
Electric pole damaged by impact,damaged_electric_poles
Electric pole unsafe condition reported,damaged_electric_poles
Electric pole damaged on narrow street,damaged_electric_poles
Electric pole cracked badly,damaged_electric_poles
Electric pole damaged and needs repair,damaged_electric_poles
Power pole is leaning and may collapse,damaged_electric_poles
Electricity pole weakened at the base,damaged_electric_poles
Concrete electric pole showing fractures,damaged_electric_poles
Pole supporting wires is damaged,damaged_electric_poles
Electric pole bent after collision,damaged_electric_poles
Electric pole damaged by falling tree,damaged_electric_poles
Electric pole damaged due to soil erosion,damaged_electric_poles
Electric pole cracked exposing inner material,damaged_electric_poles
Electric pole damaged near transformer,damaged_electric_poles
Electric pole unstable during rain,damaged_electric_poles
Electric pole bent towards houses,damaged_electric_poles
Electric pole damaged causing safety risk,damaged_electric_poles
Electric pole fractured near base,damaged_electric_poles
Electric pole damaged from long-term wear,damaged_electric_poles
Electric pole leaning after excavation work,damaged_electric_poles
Electric pole damaged by construction activity,damaged_electric_poles
Electric pole cracked horizontally,damaged_electric_poles
Electric pole damaged near boundary wall,damaged_electric_poles
Electric pole structure compromised,damaged_electric_poles
Electric pole bending under wire load,damaged_electric_poles
Electric pole damaged near playground,damaged_electric_poles
Electric pole cracked and tilting slowly,damaged_electric_poles
Electric pole damaged near drain,damaged_electric_poles
Electric pole damaged during heavy rain,damaged_electric_poles
Electric pole unsafe due to cracks,damaged_electric_poles
Electric pole damaged by continuous vibration,damaged_electric_poles
Electric pole damaged near traffic signal,damaged_electric_poles
Electric pole concrete peeling off,damaged_electric_poles
Electric pole showing signs of collapse,damaged_electric_poles
Electric pole damaged by vehicle impact,damaged_electric_poles
Electric pole leaning dangerously after storm,damaged_electric_poles
Electric pole damaged near bus route,damaged_electric_poles
Electric pole cracked near wiring junction,damaged_electric_poles
Electric pole damaged causing power risk,damaged_electric_poles
Electric pole damaged near residential lane,damaged_electric_poles
Electric pole foundation weakened,damaged_electric_poles
Electric pole damaged and shaking in wind,damaged_electric_poles
Electric pole fractured due to aging,damaged_electric_poles
Electric pole damaged close to footpath,damaged_electric_poles
Electric pole bent and unstable,damaged_electric_poles
Electric pole damaged near flyover,damaged_electric_poles
Electric pole cracked exposing metal,damaged_electric_poles
Electric pole damage increasing daily,damaged_electric_poles
Electric pole damaged by heavy rainfall,damaged_electric_poles
Electric pole leaning across street,damaged_electric_poles
Electric pole damaged near shopfronts,damaged_electric_poles
Electric pole damaged by erosion below,damaged_electric_poles
Electric pole damaged posing danger,damaged_electric_poles
Electric pole cracked and unsafe to touch,damaged_electric_poles
Electric pole looks like it may fall anytime,damaged_electric_poles
Electric pole shaking when vehicles pass,damaged_electric_poles
Electric pole cracked badly after storm,damaged_electric_poles
Electric pole damaged long ago not repaired,damaged_electric_poles
Electric pole bending slowly over time,damaged_electric_poles
Electric pole damaged and ignored for months,damaged_electric_poles
Electric pole leaning after road digging,damaged_electric_poles
Electric pole damage causing fear among residents,damaged_electric_poles
Electric pole cracked with wires still attached,damaged_electric_poles
Electric pole unstable during strong winds,damaged_electric_poles
Electric pole damaged near children play area,damaged_electric_poles
Electric pole cracked and rust stains visible,damaged_electric_poles
Electric pole damaged creating accident risk,damaged_electric_poles
Electric pole bending due to cable tension,damaged_electric_poles
Electric pole damaged after tree branch fell,damaged_electric_poles
Electric pole cracked unevenly,damaged_electric_poles
Electric pole damaged at night unnoticed,damaged_electric_poles
Electric pole damaged near narrow road,damaged_electric_poles
Electric pole damaged by repeated vibrations,damaged_electric_poles
Electric pole cracked and hollow sound heard,damaged_electric_poles
Electric pole damaged making area unsafe,damaged_electric_poles
Electric pole leaning closer each day,damaged_electric_poles
Electric pole damage worsening in rain,damaged_electric_poles
Electric pole damaged but still carrying power,damaged_electric_poles
Electric pole cracked after heavy vehicle passed,damaged_electric_poles
Electric pole damaged near residential gate,damaged_electric_poles
Electric pole damaged posing electrocution risk,damaged_electric_poles
Electric pole cracked exposing internal steel,damaged_electric_poles
Electric pole damaged and cordoned off,damaged_electric_poles
Electric pole unstable and creaking,damaged_electric_poles
Electric pole damage reported multiple times,damaged_electric_poles
Electric pole damaged near school entrance,damaged_electric_poles
Electric pole cracked at ground level,damaged_electric_poles
Electric pole damaged after flooding,damaged_electric_poles
Electric pole damage increasing rapidly,damaged_electric_poles
Electric pole bent dangerously low,damaged_electric_poles
Electric pole damaged near traffic heavy area,damaged_electric_poles
Electric pole cracked causing alignment issues,damaged_electric_poles
Electric pole damaged and unsafe for public,damaged_electric_poles
Electric pole damaged near parking area,damaged_electric_poles
Electric pole cracked and tilted suddenly,damaged_electric_poles
Electric pole damage noticed after rainstorm,damaged_electric_poles
Electric pole leaning across footpath,damaged_electric_poles
Electric pole damaged creating power hazard,damaged_electric_poles
Electric pole cracked and deteriorating fast,damaged_electric_poles
Electric pole damaged beyond repair,damaged_electric_poles
Electric pole damaged requiring urgent attention,damaged_electric_poles
Electric pole damaged and unstable structure,damaged_electric_poles
Electric pole cracked with exposed concrete,damaged_electric_poles
Electric pole collapse risk visible,damaged_electric_poles
Electric pole damaged and unsafe condition,damaged_electric_poles
Large pothole on the road surface,pothole_road_crack
Deep pothole causing traffic issues,pothole_road_crack
Road has a visible pothole,pothole_road_crack
Pothole on main road,pothole_road_crack
Broken road with deep pothole,pothole_road_crack
Pothole near intersection,pothole_road_crack
Road crack forming a pothole,pothole_road_crack
Pothole filled with water,pothole_road_crack
Dangerous pothole on street,pothole_road_crack
Pothole near residential area,pothole_road_crack
Pothole causing vehicle damage,pothole_road_crack
Road surface broken with pothole,pothole_road_crack
Pothole in middle of lane,pothole_road_crack
Deep crack turning into pothole,pothole_road_crack
Pothole on busy road,pothole_road_crack
Road has multiple potholes,pothole_road_crack
Pothole near speed breaker,pothole_road_crack
Pothole causing accidents,pothole_road_crack
Pothole on narrow street,pothole_road_crack
Road damaged with pothole,pothole_road_crack
Pothole near bus stop,pothole_road_crack
Pothole after heavy rain,pothole_road_crack
Cracked road forming pothole,pothole_road_crack
Pothole blocking traffic,pothole_road_crack
Pothole on highway,pothole_road_crack
Road pothole needs repair,pothole_road_crack
Pothole near footpath,pothole_road_crack
Pothole damaging two wheelers,pothole_road_crack
Pothole on service road,pothole_road_crack
Road crack widened into pothole,pothole_road_crack
Pothole at road corner,pothole_road_crack
Pothole on internal road,pothole_road_crack
Pothole creating safety hazard,pothole_road_crack
Pothole near drainage,pothole_road_crack
Pothole on uneven road,pothole_road_crack
Pothole after construction work,pothole_road_crack
Road damaged badly with pothole,pothole_road_crack
Pothole near school road,pothole_road_crack
Pothole causing traffic jam,pothole_road_crack
Pothole needs urgent fixing,pothole_road_crack
Road surface has collapsed forming a pothole,pothole_road_crack
Asphalt broken creating a deep pit,pothole_road_crack
Crumbling road has developed potholes,pothole_road_crack
Pothole formed due to erosion,pothole_road_crack
Road cavity filled with rainwater,pothole_road_crack
Surface failure causing pothole,pothole_road_crack
Bitumen peeled off leaving pothole,pothole_road_crack
Road depression turning into pothole,pothole_road_crack
Pothole caused by repeated traffic load,pothole_road_crack
Cracked asphalt widened into hole,pothole_road_crack
Road layer damaged exposing base,pothole_road_crack
Pothole formed after pipeline repair,pothole_road_crack
Road weakened and sunk in one spot,pothole_road_crack
Pothole formed near manhole,pothole_road_crack
Uneven road surface with pothole,pothole_road_crack
Pothole created due to poor resurfacing,pothole_road_crack
Road breakup forming multiple pits,pothole_road_crack
Pothole hidden under muddy water,pothole_road_crack
Road surface cracked and caved in,pothole_road_crack
Pothole increasing in size daily,pothole_road_crack
Asphalt erosion causing pothole,pothole_road_crack
Pothole formed after heavy vehicle movement,pothole_road_crack
Road surface failure near junction,pothole_road_crack
Pothole forming at tire path,pothole_road_crack
Road cracked longitudinally into pothole,pothole_road_crack
Pothole near culvert,pothole_road_crack
Road subsided creating a pit,pothole_road_crack
Pothole after monsoon damage,pothole_road_crack
Surface cracks merged into pothole,pothole_road_crack
Road cave-in causing pothole,pothole_road_crack
Pothole near bridge approach,pothole_road_crack
Pothole due to weak subgrade,pothole_road_crack
Road skin peeled exposing hole,pothole_road_crack
Pothole caused by drainage leakage,pothole_road_crack
Road fractured and sunk,pothole_road_crack
Pothole expanding with traffic,pothole_road_crack
Road deformation causing pothole,pothole_road_crack
Pothole caused by repeated repairs,pothole_road_crack
Road broken unevenly with pit,pothole_road_crack
Pothole near turning curve,pothole_road_crack
Pothole barely visible at night,pothole_road_crack
Pothole hidden by water puddle,pothole_road_crack
Small crack growing into pothole,pothole_road_crack
Pothole causing sudden bike skid,pothole_road_crack
Pothole noticed only during rain,pothole_road_crack
Pothole damaging vehicle suspension,pothole_road_crack
Pothole dangerous for cyclists,pothole_road_crack
Pothole causing frequent breakdowns,pothole_road_crack
Pothole hard to spot due to mud,pothole_road_crack
Pothole widening after every rain,pothole_road_crack
Pothole repaired but reopened,pothole_road_crack
Pothole filled temporarily with debris,pothole_road_crack
Pothole forming again at same spot,pothole_road_crack
Pothole causing pedestrians to trip,pothole_road_crack
Pothole appears shallow but deep,pothole_road_crack
Pothole near zebra crossing,pothole_road_crack
Pothole dangerous during night driving,pothole_road_crack
Pothole causing traffic to swerve,pothole_road_crack
Pothole worsened after patch work,pothole_road_crack
Pothole difficult to avoid on narrow road,pothole_road_crack
Pothole shaking vehicles strongly,pothole_road_crack
Pothole formed after flood receded,pothole_road_crack
Pothole unnoticed under leaves,pothole_road_crack
Pothole increasing despite repairs,pothole_road_crack
Pothole at curve causing skidding,pothole_road_crack
Pothole making lane unusable,pothole_road_crack
Pothole damaging public transport,pothole_road_crack
Pothole causing frequent honking,pothole_road_crack
Pothole worsens with heavy vehicles,pothole_road_crack
Pothole forming chain with cracks,pothole_road_crack
Pothole on newly laid road,pothole_road_crack
Pothole causes water splash on pedestrians,pothole_road_crack
Pothole ignored for long time,pothole_road_crack
Pothole dangerous during monsoon,pothole_road_crack
Pothole near road divider,pothole_road_crack
Pothole making road uneven,pothole_road_crack
Broken road sign,damaged_road_sign
Road sign is damaged,damaged_road_sign
Bent traffic sign,damaged_road_sign
Fallen road sign pole,damaged_road_sign
Cracked signboard on road,damaged_road_sign
Traffic sign tilted badly,damaged_road_sign
Damaged warning sign,damaged_road_sign
Road sign panel broken,damaged_road_sign
Signboard hanging loosely,damaged_road_sign
Traffic sign fallen on ground,damaged_road_sign
Damaged speed limit sign,damaged_road_sign
Road sign unreadable,damaged_road_sign
Signboard broken near junction,damaged_road_sign
Damaged direction sign,damaged_road_sign
Road sign pole snapped,damaged_road_sign
Bent signpost,damaged_road_sign
Traffic sign damaged by accident,damaged_road_sign
Signboard cracked and faded,damaged_road_sign
Road sign leaning dangerously,damaged_road_sign
Damaged stop sign,damaged_road_sign
Signboard damaged near school,damaged_road_sign
Broken caution sign,damaged_road_sign
Traffic sign missing part,damaged_road_sign
Damaged sign near crossing,damaged_road_sign
Road sign twisted,damaged_road_sign
Signboard panel broken,damaged_road_sign
Damaged sign causing confusion,damaged_road_sign
Road sign knocked down,damaged_road_sign
Broken reflector sign,damaged_road_sign
Damaged road sign pole,damaged_road_sign
Signboard damaged by weather,damaged_road_sign
Traffic sign unreadable,damaged_road_sign
Broken signage on road,damaged_road_sign
Road sign partially broken,damaged_road_sign
Damaged sign near curve,damaged_road_sign
Signboard fallen sideways,damaged_road_sign
Road sign damaged badly,damaged_road_sign
Broken signboard frame,damaged_road_sign
Traffic sign bent inward,damaged_road_sign
Damaged sign at intersection,damaged_road_sign
Traffic signage structure is damaged,damaged_road_sign
Signpost bent after vehicle hit,damaged_road_sign
Road signage panel shattered,damaged_road_sign
Warning board damaged beyond use,damaged_road_sign
Metal sign pole bent sideways,damaged_road_sign
Road sign collapsed due to rust,damaged_road_sign
Signboard surface cracked and peeling,damaged_road_sign
Traffic sign displaced from position,damaged_road_sign
Signpost weakened and unstable,damaged_road_sign
Road sign damaged due to storm,damaged_road_sign
Signboard frame corroded,damaged_road_sign
Traffic sign twisted by impact,damaged_road_sign
Road signage damaged near divider,damaged_road_sign
Signboard fallen after heavy wind,damaged_road_sign
Directional sign panel broken,damaged_road_sign
Road sign vandalized,damaged_road_sign
Traffic sign damaged during construction,damaged_road_sign
Signboard paint faded and cracked,damaged_road_sign
Road sign pole rusted and bent,damaged_road_sign
Signage knocked off alignment,damaged_road_sign
Road sign damaged by heavy vehicle,damaged_road_sign
Traffic sign partially uprooted,damaged_road_sign
Signboard loosened from base,damaged_road_sign
Road sign damaged near flyover,damaged_road_sign
Signpost broken at joint,damaged_road_sign
Traffic sign face shattered,damaged_road_sign
Road signage damaged after accident,damaged_road_sign
Signboard hanging dangerously,damaged_road_sign
Traffic sign broken near turn,damaged_road_sign
Road sign structure cracked,damaged_road_sign
Signpost damaged due to corrosion,damaged_road_sign
Traffic sign bent outwards,damaged_road_sign
Road sign damaged by collision,damaged_road_sign
Signboard fallen due to weak base,damaged_road_sign
Traffic sign damaged near signal,damaged_road_sign
Road signage broken and misaligned,damaged_road_sign
Signboard tilted dangerously,damaged_road_sign
Traffic sign damaged by weather exposure,damaged_road_sign
Road sign pole broken at bottom,damaged_road_sign
Signboard dislodged from stand,damaged_road_sign
Road sign barely standing,damaged_road_sign
Damaged sign hard to notice at night,damaged_road_sign
Road sign obscured due to damage,damaged_road_sign
Broken sign causing driver confusion,damaged_road_sign
Damaged sign hidden behind trees,damaged_road_sign
Road sign unreadable due to cracks,damaged_road_sign
Traffic sign damaged but still upright,damaged_road_sign
Broken sign misleading drivers,damaged_road_sign
Road sign damaged and rotated,damaged_road_sign
Traffic sign shaking in wind,damaged_road_sign
Damaged sign near busy road,damaged_road_sign
